feature,importance
PseudoTE_debt_to_income_ratio_by_employment_status,0.41639656
TE_orig_employment_status,0.34846768
employment_status,0.051125802
default_risk,0.020313116
debt_to_income_ratio_dec_digit_0,0.01779693
PseudoTE_interest_rate_by_employment_status,0.014512256
CE_employment_status,0.011787813
TE_orig_grade_subgrade,0.008916311
PseudoTE_annual_income_by_employment_status,0.008327523
debt_to_income_ratio,0.0076516555
TE_row_min,0.0069566257
PseudoTE_interest_rate_by_grade_subgrade,0.005688151
TE_row_std,0.005629511
PseudoTE_loan_amount_by_employment_status,0.0054154573
credit_score,0.004367068
TE_row_max,0.003212307
debt_to_income_ratio_dec_digit_1,0.0030585688
debt_to_income_ratio_dec_digit_2,0.002957358
TE_row_mean,0.002853054
grade_subgrade,0.0023053926
CE_grade_subgrade,0.0022323339
PseudoTE_debt_to_income_ratio_by_grade_subgrade,0.0014634004
TE_orig_annual_income_round_half,0.0012947766
loan_amount_uniform_binned,0.0012196256
interest_rate_dec_digit_0,0.0012185073
interest_rate_dec_digit_1,0.0011819632
PseudoTE_debt_to_income_ratio_by_loan_purpose,0.0010913241
loan_amount_log_binned,0.0010828956
loan_amount_quantile_binned,0.0010487004
TE_orig_loan_amount_round_half,0.0010479047
loan_amount_round_half,0.0010365027
PseudoTE_annual_income_by_grade_subgrade,0.001005744
PseudoTE_loan_amount_by_loan_amount_round_half,0.0010038905
interest_rate,0.0010015762
annual_income_round_half,0.0009999879
PseudoTE_annual_income_by_annual_income_round_half,0.0009934084
annual_income_log_binned,0.0009901018
annual_income_int_digit_1,0.0009885645
annual_income,0.0009846131
loan_amount,0.0009783601
PseudoTE_loan_amount_by_grade_subgrade,0.0009755733
annual_income_uniform_binned,0.0009752077
PseudoTE_debt_to_income_ratio_by_annual_income_round_half,0.00097328995
annual_income_quantile_binned,0.0009673916
PseudoTE_interest_rate_by_annual_income_round_half,0.00096320815
PseudoTE_annual_income_by_loan_amount_round_half,0.0009618825
PseudoTE_debt_to_income_ratio_by_loan_amount_round_half,0.00095965003
TE_orig_loan_purpose,0.0009578404
PseudoTE_interest_rate_by_loan_amount_round_half,0.0009574426
PseudoTE_loan_amount_by_annual_income_round_half,0.000957349
annual_income_int_digit_2,0.0009552209
loan_purpose,0.000955193
interest_rate_int_digit_1,0.0009491566
annual_income_int_digit_3,0.00093780924
loan_amount_int_digit_1,0.0009346133
PseudoTE_loan_amount_by_loan_purpose,0.0009331567
annual_income_int_digit_4,0.00093053066
annual_income_int_digit_5,0.0009202783
PseudoTE_annual_income_by_loan_purpose,0.00091728644
PseudoTE_interest_rate_by_loan_purpose,0.00090804155
loan_amount_int_digit_3,0.0009054699
loan_amount_dec_digit_0,0.0009001085
loan_amount_int_digit_2,0.0008991247
annual_income_dec_digit_0,0.0008968612
loan_amount_int_digit_4,0.000896827
CE_loan_purpose,0.00089437433
loan_amount_dec_digit_1,0.00089258153
annual_income_dec_digit_1,0.00089163927
annual_income_int_digit_0,0.0008480617
interest_rate_int_digit_0,0.000843425
loan_amount_int_digit_0,0.00084014004
annual_income_dec_digit_2,0.00043487627
loan_amount_dec_digit_2,0.00026305643
annual_income_dec_digit_3,0.0
debt_to_income_ratio_int_digit_0,0.0
interest_rate_dec_digit_2,0.0
debt_to_income_ratio_dec_digit_3,0.0
debt_to_income_ratio_dec_digit_4,0.0
loan_amount_dec_digit_3,0.0
