feature,importance
TE_orig_employment_status,0.12846321
TE_row_min,0.12502718
PseudoTE_debt_to_income_ratio_by_employment_status,0.11261596
employment_status-grade_subgrade,0.074677914
default_risk,0.030007403
debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_1,0.02237215
debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_0,0.015009287
employment_status-loan_purpose,0.01097737
employment_status,0.0077477633
TE_orig_grade_subgrade,0.0074024172
debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1,0.005624463
debt_to_income_ratio,0.005567172
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1,0.005498778
CE_employment_status,0.00441169
credit_score,0.003580951
debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_dec_digit_1,0.00355784
PseudoTE_interest_rate_by_grade_subgrade,0.0035178878
debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_dec_digit_0,0.0032863214
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1,0.0032711078
TE_row_max,0.0032638297
debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_0,0.0031045151
PseudoTE_interest_rate_by_employment_status,0.003010613
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1,0.0027792046
TE_row_std,0.002755916
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1,0.002693947
debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_1,0.002540578
debt_to_income_ratio_dec_digit_1,0.0025186674
loan_purpose-grade_subgrade,0.0023163394
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_1,0.0021251594
debt_to_income_ratio_dec_digit_2,0.0020600904
debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_dec_digit_1,0.0020589302
debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_dec_digit_0,0.0018417714
loan_amount_uniform_binned,0.0017697385
annual_income_int_digit_0-debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_1,0.0016910493
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_0-debt_to_income_ratio_dec_digit_1,0.0016011695
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_1,0.0015700043
loan_amount_log_binned,0.001382016
TE_orig_annual_income_round_half,0.0013462729
debt_to_income_ratio_int_digit_0-interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.0013125878
interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.001298445
TE_row_mean,0.0012810479
loan_amount_round_half,0.0012605612
annual_income_round_half,0.0012012954
grade_subgrade,0.0011332482
debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_0,0.0011241209
interest_rate_int_digit_0-interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.0011100798
loan_amount_quantile_binned,0.0010938809
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_0,0.001055444
debt_to_income_ratio_dec_digit_0,0.001033448
annual_income_log_binned,0.001018258
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_0,0.0009955501
annual_income_int_digit_0-interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.0009810962
employment_status-annual_income_round_half,0.000976756
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_0,0.0009741237
annual_income_uniform_binned,0.0009390669
debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_0,0.000929588
annual_income_quantile_binned,0.0009113271
CE_grade_subgrade,0.00090283866
loan_amount_int_digit_0-interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.00087092974
TE_orig_loan_amount_round_half,0.000865726
employment_status-loan_amount_round_half,0.00086375215
PseudoTE_debt_to_income_ratio_by_loan_purpose,0.0008561847
loan_amount_dec_digit_0-interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.00084586366
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_dec_digit_1,0.0008133578
debt_to_income_ratio_dec_digit_1-loan_amount_dec_digit_1,0.0008044483
debt_to_income_ratio_int_digit_0-loan_amount_int_digit_0-loan_amount_int_digit_1,0.0007956342
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_dec_digit_0,0.00079051114
annual_income_int_digit_0-loan_amount_int_digit_0-loan_amount_int_digit_1,0.0007854866
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_1,0.00077441207
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_1,0.0007729936
loan_amount_int_digit_0-loan_amount_int_digit_1,0.00076878566
loan_amount_int_digit_1-interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.0007678821
debt_to_income_ratio_dec_digit_1-loan_amount_dec_digit_0,0.0007613107
annual_income_dec_digit_0-debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_1,0.0007562699
annual_income_dec_digit_0-interest_rate_int_digit_0-interest_rate_int_digit_1,0.0007561804
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_0-loan_amount_int_digit_1,0.00075321394
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_0-interest_rate_dec_digit_0,0.00075251784
annual_income_dec_digit_1-debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_1,0.00075214717
debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_0,0.0007518012
loan_amount_int_digit_0-loan_amount_int_digit_1-interest_rate_dec_digit_1,0.00075153017
annual_income_int_digit_1-interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.00075092405
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_0,0.00074833585
annual_income_int_digit_1-debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_1,0.0007464202
interest_rate_int_digit_0-interest_rate_int_digit_1,0.000742281
loan_amount_int_digit_0-loan_amount_int_digit_1-loan_amount_dec_digit_1,0.0007407709
debt_to_income_ratio_dec_digit_1-interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.0007387614
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_1-interest_rate_int_digit_0,0.00073705026
debt_to_income_ratio_dec_digit_0-interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.00073389226
annual_income_int_digit_0-debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_0,0.00073149346
debt_to_income_ratio_dec_digit_0-interest_rate_dec_digit_0,0.00072382006
debt_to_income_ratio_int_digit_0-interest_rate_int_digit_0-interest_rate_int_digit_1,0.00072148966
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_0-interest_rate_dec_digit_0,0.0007090769
annual_income_int_digit_0-interest_rate_int_digit_0-interest_rate_int_digit_1,0.0007058034
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_0,0.00070353714
debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_0-interest_rate_int_digit_1,0.00070320134
loan_purpose-loan_amount_round_half,0.0007025401
annual_income_int_digit_1-annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_0,0.00070184027
annual_income_int_digit_0-annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_1,0.0007018276
annual_income_int_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_dec_digit_0,0.0007008131
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_1,0.00069882337
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_1,0.0006964511
annual_income_dec_digit_0-debt_to_income_ratio_dec_digit_0,0.0006960233
debt_to_income_ratio_dec_digit_1-interest_rate_dec_digit_0,0.0006929563
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_0-interest_rate_dec_digit_0,0.00069211784
debt_to_income_ratio_dec_digit_0-loan_amount_int_digit_1-interest_rate_dec_digit_1,0.0006900955
debt_to_income_ratio_dec_digit_1-loan_amount_int_digit_0-interest_rate_int_digit_0,0.00068783073
annual_income_dec_digit_0-interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.0006864351
annual_income_int_digit_0-debt_to_income_ratio_int_digit_0-interest_rate_int_digit_1,0.0006859467
annual_income_int_digit_1-debt_to_income_ratio_dec_digit_0,0.0006859073
debt_to_income_ratio_dec_digit_0-interest_rate_int_digit_1,0.00068578497
annual_income_dec_digit_1-debt_to_income_ratio_dec_digit_0,0.0006856903
loan_purpose-annual_income_round_half,0.00068481534
debt_to_income_ratio_dec_digit_0-loan_amount_dec_digit_0-interest_rate_dec_digit_0,0.0006837016
annual_income_int_digit_1,0.00068216264
debt_to_income_ratio_int_digit_0-debt_to_income_ratio_dec_digit_0-interest_rate_dec_digit_1,0.0006815849
interest_rate_int_digit_1-interest_rate_dec_digit_0-interest_rate_dec_digit_1,0.000681056
