feature,importance
employment_status_annual_income_mean,0.41341034
TE_orig_employment_status,0.37381718
employment_status,0.049079888
TE_row_min,0.03300975
debt_to_income_ratio_dec_digit_0,0.019873373
default_risk,0.01964562
employment_status_annual_income_median,0.008744871
TE_orig_grade_subgrade,0.00793205
CE_employment_status,0.006928459
debt_to_income_ratio,0.0058468394
employment_status_count_ratio,0.0048833676
credit_score,0.0032879997
TE_row_mean,0.0031139906
TE_row_max,0.0027730982
debt_to_income_ratio_dec_digit_1,0.002662403
TE_row_std,0.0023439853
grade_subgrade,0.0023201876
debt_to_income_ratio_dec_digit_2,0.0022889336
CE_grade_subgrade,0.0019932077
grade_subgrade_count_ratio,0.0018248257
interest_rate_dec_digit_0_interest_rate_dec_digit_1,0.0010954614
loan_amount_uniform_binned,0.00097066804
interest_rate_int_digit_0_interest_rate_int_digit_1,0.0008918865
loan_amount_log_binned,0.00087798835
interest_rate_int_digit_1_interest_rate_dec_digit_2,0.0008284211
grade_subgrade_loan_amount_std,0.00082611834
interest_rate,0.0008017711
loan_amount_round_half,0.0007890966
annual_income_int_digit_1,0.0007695989
annual_income_round_half,0.00076782255
loan_purpose,0.0007557286
interest_rate_dec_digit_0,0.00074944337
loan_amount_quantile_binned,0.00074819627
grade_subgrade_loan_amount_mean,0.00074692845
loan_amount,0.0007455361
annual_income,0.0007423058
TE_orig_loan_purpose,0.00073491887
annual_income_log_binned,0.000733266
annual_income_int_digit_2,0.00073098176
annual_income_uniform_binned,0.0007271608
interest_rate_int_digit_1_interest_rate_dec_digit_1,0.00072632334
interest_rate_dec_digit_0_interest_rate_dec_digit_2,0.000724388
loan_amount_int_digit_1,0.00071896927
annual_income_quantile_binned,0.000714019
annual_income_int_digit_4,0.00071269734
annual_income_int_digit_3,0.0007109537
interest_rate_dec_digit_1_interest_rate_dec_digit_2,0.0007059791
annual_income_int_digit_5,0.0006968704
interest_rate_int_digit_0_interest_rate_dec_digit_0,0.00069500366
interest_rate_int_digit_0_interest_rate_dec_digit_1,0.0006927956
interest_rate_int_digit_0_interest_rate_dec_digit_2,0.00069095206
interest_rate_int_digit_1_interest_rate_dec_digit_0,0.0006874938
loan_amount_int_digit_3,0.0006857157
interest_rate_int_digit_1,0.0006841436
interest_rate_int_digit_0,0.000683732
loan_amount_int_digit_2,0.0006741035
annual_income_dec_digit_0,0.0006734362
interest_rate_dec_digit_1,0.000673127
annual_income_dec_digit_1,0.0006697935
loan_amount_int_digit_0,0.00066952186
loan_amount_dec_digit_1,0.00066873565
CE_loan_purpose,0.000666709
loan_amount_int_digit_4,0.00066633604
loan_amount_dec_digit_0,0.0006644677
loan_purpose_count_ratio,0.00064924324
annual_income_int_digit_0,0.0006091422
annual_income_dec_digit_2,0.00025441134
loan_amount_dec_digit_2,0.000117235955
debt_to_income_ratio_int_digit_0,0.0
annual_income_dec_digit_3,0.0
debt_to_income_ratio_dec_digit_4,0.0
debt_to_income_ratio_dec_digit_3,0.0
interest_rate_dec_digit_2,0.0
loan_amount_dec_digit_3,0.0
